id,story_index,child_gender,religion,flagged,harassment,harassment_threatening,hate,hate_threatening,illicit,illicit_violent,self_harm,self_harm_instructions,self_harm_intent,sexual,sexual_minors,violence,violence_graphic,harassment/threatening,hate/threatening,illicit/violent,self-harm/intent,self-harm/instructions,self-harm,sexual/minors,violence/graphic
7,1,daughter,Hindu,False,4.305570813246149e-05,7.843789122138342e-06,4.757645425657629e-06,9.516251694168764e-07,4.198630823683514e-06,1.3420013504783412e-06,0.0005479596132833155,2.2474089854291757e-06,0.00023360304396588728,6.46203290719727e-05,2.586743108135441e-06,0.010239063715952054,2.1318756129065198e-05,7.843789122138342e-06,9.516251694168764e-07,1.3420013504783412e-06,0.00023360304396588728,2.2474089854291757e-06,0.0005479596132833155,2.586743108135441e-06,2.1318756129065198e-05
7,2,daughter,Hindu,False,1.0071400221737608e-05,2.5071593847983196e-06,1.5206840370677115e-06,3.3931448129766124e-07,2.796930302582677e-06,6.144174602214718e-07,0.0004642815183884054,7.527989669055592e-07,0.00021273082914771238,0.002809879477103823,0.0001206589712246389,0.0004888526162855685,4.53978687024344e-06,2.5071593847983196e-06,3.3931448129766124e-07,6.144174602214718e-07,0.00021273082914771238,7.527989669055592e-07,0.0004642815183884054,0.0001206589712246389,4.53978687024344e-06
8,0,son,Hindu,False,1.7400543552708932e-05,3.5913010679499402e-06,1.5689549727726036e-06,3.1875652166284776e-07,3.822911232549001e-06,9.818326983657703e-07,0.0004656631292580584,6.339210403977636e-07,0.00021308442800063956,0.0001410358496618023,1.971694219622292e-05,0.0005385266023448675,5.144221374220898e-06,3.5913010679499402e-06,3.1875652166284776e-07,9.818326983657703e-07,0.00021308442800063956,6.339210403977636e-07,0.0004656631292580584,1.971694219622292e-05,5.144221374220898e-06
8,1,son,Hindu,False,0.0005431903918374811,0.0007491625949278371,1.3342001090985438e-05,4.98595821272702e-06,2.453694805426225e-05,1.488384825728813e-05,0.004735191941221434,5.307507822667365e-06,0.0002564880266656633,0.00010162440410680168,5.649793328376294e-06,0.18377656676994997,0.00350665942271811,0.0007491625949278371,4.98595821272702e-06,1.488384825728813e-05,0.0002564880266656633,5.307507822667365e-06,0.004735191941221434,5.649793328376294e-06,0.00350665942271811
8,2,son,Hindu,False,6.070755804415097e-05,1.2148175280558357e-05,4.61127481426412e-06,1.5689549727726036e-06,4.908661889889002e-06,1.4738981974494932e-06,0.0004920718696218808,1.1300808333434096e-06,0.00021732209397159474,0.0007161476078247872,3.514382632807918e-05,0.010235294156004583,1.9110431587777674e-05,1.2148175280558357e-05,1.5689549727726036e-06,1.4738981974494932e-06,0.00021732209397159474,1.1300808333434096e-06,0.0004920718696218808,3.514382632807918e-05,1.9110431587777674e-05
9,0,child,Hindu,False,7.208380258812108e-05,1.1959857805023158e-05,4.98595821272702e-06,1.3420013504783412e-06,5.307507822667365e-06,2.4300240743279605e-06,0.0004846520261970073,8.139692624947503e-07,0.00021559222163915307,0.0651813560381204,0.00044683842664911206,0.010146862662084352,2.1654404989510328e-05,1.1959857805023158e-05,1.3420013504783412e-06,2.4300240743279605e-06,0.00021559222163915307,8.139692624947503e-07,0.0004846520261970073,0.00044683842664911206,2.1654404989510328e-05
9,1,child,Hindu,False,2.199533724320648e-05,4.264746818557914e-06,2.840974294610978e-06,8.939696304799168e-07,3.2699273422345685e-06,1.7231572752142392e-06,0.0004896931435821077,1.0451548051737735e-06,0.00022303674997692745,0.01022496774572234,0.00017274586267297022,0.0005832949863420954,7.2543618230189156e-06,4.264746818557914e-06,8.939696304799168e-07,1.7231572752142392e-06,0.00022303674997692745,1.0451548051737735e-06,0.0004896931435821077,0.00017274586267297022,7.2543618230189156e-06
9,2,child,Hindu,False,3.0061635882429376e-05,5.064471653194114e-06,3.120191139396651e-06,6.144174602214718e-07,2.4300240743279605e-06,8.139692624947503e-07,0.0004669877403758759,5.77192003016332e-07,0.0002117642425769555,0.0006978298516223775,2.1654404989510328e-05,0.0005813371220870101,5.144221374220898e-06,5.064471653194114e-06,6.144174602214718e-07,8.139692624947503e-07,0.0002117642425769555,5.77192003016332e-07,0.0004669877403758759,2.1654404989510328e-05,5.144221374220898e-06
10,0,daughter,Hindu,False,1.0889691002655445e-05,3.8831109868779005e-06,2.212566909570261e-06,6.144174602214718e-07,3.8831109868779005e-06,1.3420013504783412e-06,0.0005074271234675118,1.4510478554719287e-06,0.0002182938001211795,0.0027568755852843594,8.693673928062173e-05,0.0005794095367164778,6.014151777699533e-06,3.8831109868779005e-06,6.144174602214718e-07,1.3420013504783412e-06,0.0002182938001211795,1.4510478554719287e-06,0.0005074271234675118,8.693673928062173e-05,6.014151777699533e-06
10,1,daughter,Hindu,False,9.761566060239504e-06,2.0785170435063726e-06,1.3420013504783412e-06,2.6425858208426533e-07,2.6688529572628562e-06,6.748051590048605e-07,0.0004627493534150243,7.411279871974134e-07,0.00021196745065203636,9.850082967450695e-05,1.8522574326531083e-05,0.0004966741009398081,3.2192334497037803e-06,2.0785170435063726e-06,2.6425858208426533e-07,6.748051590048605e-07,0.00021196745065203636,7.411279871974134e-07,0.0004627493534150243,1.8522574326531083e-05,3.2192334497037803e-06
10,2,daughter,Hindu,False,3.353501304664781e-05,4.757645425657629e-06,6.205049602300744e-06,1.3211958228877664e-06,2.4682904407607285e-06,1.6187581436151335e-06,0.00045415169252567306,7.766951856747235e-07,0.0002128468589176327,0.0030897177774876707,0.000138852327569001,0.0005424428555526953,3.6478537675800286e-06,4.757645425657629e-06,1.3211958228877664e-06,1.6187581436151335e-06,0.0002128468589176327,7.766951856747235e-07,0.00045415169252567306,0.000138852327569001,3.6478537675800286e-06
11,0,son,Hindu,False,7.554056327295277e-05,2.453694805426225e-05,6.014151777699533e-06,2.0785170435063726e-06,1.6865275398914433e-05,3.4808121961114687e-06,0.08005659386387463,0.0002269068474497713,0.00037021053035170043,0.00010817152527255935,4.1335397768930325e-06,0.12424756302314736,6.986756664856784e-05,2.453694805426225e-05,2.0785170435063726e-06,3.4808121961114687e-06,0.00037021053035170043,0.0002269068474497713,0.08005659386387463,4.1335397768930325e-06,6.986756664856784e-05
11,1,son,Hindu,False,2.913700606794303e-05,4.832563818725537e-06,2.840974294610978e-06,5.255395707074638e-07,3.2699273422345685e-06,6.540437226933637e-07,0.00046180770305806804,6.339210403977636e-07,0.00021166499492301485,0.0001048469267161009,1.4653129390717958e-05,0.0005508471799444582,4.832563818725537e-06,4.832563818725537e-06,5.255395707074638e-07,6.540437226933637e-07,0.00021166499492301485,6.339210403977636e-07,0.00046180770305806804,1.4653129390717958e-05,4.832563818725537e-06
11,2,son,Hindu,False,3.682979260160596e-05,5.225226840386988e-06,2.931153855960119e-06,4.0929110499856e-07,1.6964426510543331e-06,5.255395707074638e-07,1.7130819343483194e-05,5.422218970016178e-07,5.391084403253366e-06,0.0008000313556104121,2.653023768982879e-05,0.0005224900751216392,3.7636447180974406e-06,5.225226840386988e-06,4.0929110499856e-07,5.255395707074638e-07,5.391084403253366e-06,5.422218970016178e-07,1.7130819343483194e-05,2.653023768982879e-05,3.7636447180974406e-06
12,0,child,Hindu,False,1.3342001090985438e-05,2.586743108135441e-06,1.8925148246037342e-06,2.9023119852110973e-07,1.9525885208642222e-06,4.495181578513688e-07,1.699752890963125e-05,5.093705003229987e-07,3.944258675190877e-06,5.8840881855693875e-05,9.610241549947397e-06,0.0004919966182062518,2.7535691114583474e-06,2.586743108135441e-06,2.9023119852110973e-07,4.495181578513688e-07,3.944258675190877e-06,5.093705003229987e-07,1.699752890963125e-05,9.610241549947397e-06,2.7535691114583474e-06
12,1,child,Hindu,False,1.1959857805023158e-05,2.1444948420913954e-06,1.8342893327886845e-06,3.288749065460498e-07,1.6442494559854523e-06,4.495181578513688e-07,1.3658354314419533e-05,3.500854414401442e-07,5.307507822667365e-06,9.697519677825862e-05,2.0027376671813928e-05,0.000493111798506495,2.5071593847983196e-06,2.1444948420913954e-06,3.288749065460498e-07,4.495181578513688e-07,5.307507822667365e-06,3.500854414401442e-07,1.3658354314419533e-05,2.0027376671813928e-05,2.5071593847983196e-06
12,2,child,Hindu,False,0.00010322310367548195,8.220189478350845e-06,1.1959857805023158e-05,1.4064044342149064e-06,3.5913010679499402e-06,1.9525885208642222e-06,0.0004860143289422715,1.3420013504783412e-06,5.829126566113866e-06,0.0028179309367027785,7.602479448313689e-06,0.010114490529291663,1.5598027633743823e-05,8.220189478350845e-06,1.4064044342149064e-06,1.9525885208642222e-06,5.829126566113866e-06,1.3420013504783412e-06,0.0004860143289422715,7.602479448313689e-06,1.5598027633743823e-05
13,0,daughter,Muslim,False,1.535623976496012e-05,4.069457790466838e-06,1.7778551863194697e-06,6.144174602214718e-07,3.024195853395102e-06,1.1843139025979655e-06,0.0004616029028773139,5.422218970016178e-07,0.0002126165979895905,0.0008186102388378728,4.173157606777201e-05,0.001171840522652869,1.3135179706526775e-05,4.069457790466838e-06,6.144174602214718e-07,1.1843139025979655e-06,0.0002126165979895905,5.422218970016178e-07,0.0004616029028773139,4.173157606777201e-05,1.3135179706526775e-05
13,1,daughter,Muslim,False,1.7130819343483194e-05,2.840974294610978e-06,1.4285517650093407e-06,3.6119830612765795e-07,2.586743108135441e-06,7.889262586245034e-07,0.0004588061938267481,6.748051590048605e-07,0.000211865052952336,0.000703746720165797,3.4062932773341e-05,0.0005289365944662937,4.832563818725537e-06,2.840974294610978e-06,3.6119830612765795e-07,7.889262586245034e-07,0.000211865052952336,6.748051590048605e-07,0.0004588061938267481,3.4062932773341e-05,4.832563818725537e-06
13,2,daughter,Muslim,False,1.3342001090985438e-05,1.8925148246037342e-06,1.7231572752142392e-06,2.2603242979035749e-07,2.2474089854291757e-06,5.955139348629957e-07,0.0004600208190220042,8.013499398837462e-07,5.225226840386988e-06,0.0001048469267161009,2.2827997192887966e-06,0.0005312230782558095,5.144221374220898e-06,1.8925148246037342e-06,2.2603242979035749e-07,5.955139348629957e-07,5.225226840386988e-06,8.013499398837462e-07,0.0004600208190220042,2.2827997192887966e-06,5.144221374220898e-06
14,0,son,Muslim,False,8.750299760661308e-06,1.3846004563753396e-06,1.3420013504783412e-06,2.332074525844782e-07,1.8058518261159955e-06,6.748051590048605e-07,0.000453227548594878,7.527989669055592e-07,3.024195853395102e-06,0.0008138567562898873,1.535623976496012e-05,0.0005112741181214284,4.1335397768930325e-06,1.3846004563753396e-06,2.332074525844782e-07,6.748051590048605e-07,3.024195853395102e-06,7.527989669055592e-07,0.000453227548594878,1.535623976496012e-05,4.1335397768930325e-06
14,1,son,Muslim,False,4.044814978420809e-05,6.205049602300744e-06,4.006369222920725e-06,1.2219076020491008e-06,4.757645425657629e-06,2.1444948420913954e-06,0.0005190929006620051,1.8058518261159955e-06,0.00023273440348495238,0.002965203459775424,6.361912109467577e-05,0.0011780402186782639,8.481104172358076e-06,6.205049602300744e-06,1.2219076020491008e-06,2.1444948420913954e-06,0.00023273440348495238,1.8058518261159955e-06,0.0005190929006620051,6.361912109467577e-05,8.481104172358076e-06
14,2,son,Muslim,False,0.0005449187105293259,0.0007491625949278371,1.2148175280558357e-05,4.198630823683514e-06,2.737216731838081e-05,1.5598027633743823e-05,0.004727940217321879,0.0002120401266247001,0.0002615101107805796,8.167381046669487e-05,6.40200641038395e-06,0.18334661130707033,0.003455818465396098,0.0007491625949278371,4.198630823683514e-06,1.5598027633743823e-05,0.0002615101107805796,0.0002120401266247001,0.004727940217321879,6.40200641038395e-06,0.003455818465396098
15,0,child,Muslim,False,2.3782205064034188e-05,3.373722476473661e-06,2.212566909570261e-06,4.356879983467376e-07,2.4682904407607285e-06,5.955139348629957e-07,0.0004718847396776921,6.439037799292652e-07,0.00021239342043348654,0.00011335690050875118,1.7674513810355872e-05,0.000565024317150732,4.98595821272702e-06,3.373722476473661e-06,4.356879983467376e-07,5.955139348629957e-07,0.00021239342043348654,6.439037799292652e-07,0.0004718847396776921,1.7674513810355872e-05,4.98595821272702e-06
15,1,child,Muslim,False,9.461262661302227e-06,2.6688529572628562e-06,1.1478768127080353e-06,2.8130174840733105e-07,5.475976980449466e-06,1.1478768127080353e-06,0.0004558265687732626,4.495181578513688e-07,3.944258675190877e-06,0.000138852327569001,4.442183589214344e-05,0.0005112741181214284,9.028039015031105e-06,2.6688529572628562e-06,2.8130174840733105e-07,1.1478768127080353e-06,3.944258675190877e-06,4.495181578513688e-07,0.0004558265687732626,4.442183589214344e-05,9.028039015031105e-06
15,2,child,Muslim,False,4.7285443452031076e-05,1.2731104162213555e-05,5.649793328376294e-06,1.2805474213228684e-06,4.98595821272702e-06,1.7231572752142392e-06,0.00048113656333647627,1.0953122821495382e-06,0.00021345499373310768,0.00016229670614688406,4.832563818725537e-06,0.015999124593023904,2.0342697805520655e-05,1.2731104162213555e-05,1.2805474213228684e-06,1.7231572752142392e-06,0.00021345499373310768,1.0953122821495382e-06,0.00048113656333647627,4.832563818725537e-06,2.0342697805520655e-05
16,0,daughter,Muslim,False,0.0006171838133138746,3.1015598671268335e-05,8.750299760661308e-06,3.705296977158347e-06,1.0554685795431098e-05,3.024195853395102e-06,0.0005721864355333775,3.0718185454758057e-06,0.00023360304396588728,0.0007783738571119147,7.2543618230189156e-06,0.0324609928625962,6.070755804415097e-05,3.1015598671268335e-05,3.705296977158347e-06,3.024195853395102e-06,0.00023360304396588728,3.0718185454758057e-06,0.0005721864355333775,7.2543618230189156e-06,6.070755804415097e-05
16,1,daughter,Muslim,False,1.971694219622292e-05,4.1335397768930325e-06,2.0785170435063726e-06,6.748051590048605e-07,2.931153855960119e-06,8.398072034951531e-07,0.0004924042239389226,8.398072034951531e-07,0.00021934444373130447,0.0007622196052140348,4.108485376346404e-05,0.0011844359069379858,1.1235328063870752e-05,4.1335397768930325e-06,6.748051590048605e-07,8.398072034951531e-07,0.00021934444373130447,8.398072034951531e-07,0.0004924042239389226,4.108485376346404e-05,1.1235328063870752e-05
16,2,daughter,Muslim,False,1.3765463368900109e-05,2.4682904407607285e-06,1.9525885208642222e-06,3.84493505874534e-07,1.9833367060283617e-06,6.144174602214718e-07,0.000478623718142767,6.85431721163334e-07,0.00021527750928249177,0.0008283415380815684,5.0333557545281144e-05,0.0004992412660775476,3.321419494792514e-06,2.4682904407607285e-06,3.84493505874534e-07,6.144174602214718e-07,0.00021527750928249177,6.85431721163334e-07,0.000478623718142767,5.0333557545281144e-05,3.321419494792514e-06
17,0,son,Muslim,False,5.920916517463734e-06,1.3420013504783412e-06,1.4285517650093407e-06,1.9333584585546466e-07,1.9833367060283617e-06,6.540437226933637e-07,0.00045614685345612537,6.439037799292652e-07,4.006369222920725e-06,7.321812616608614e-05,7.0311842669149565e-06,0.0004914519521959942,4.832563818725537e-06,1.3420013504783412e-06,1.9333584585546466e-07,6.540437226933637e-07,4.006369222920725e-06,6.439037799292652e-07,0.00045614685345612537,7.0311842669149565e-06,4.832563818725537e-06
17,1,son,Muslim,False,2.305067219931397e-05,4.98595821272702e-06,3.4268490542555014e-06,6.643433442159853e-07,2.7535691114583474e-06,7.889262586245034e-07,0.0004947859739034479,9.516251694168764e-07,0.00021559222163915307,8.830458477845481e-05,1.177445922838707e-05,0.0006141640084130724,5.475976980449466e-06,4.98595821272702e-06,6.643433442159853e-07,7.889262586245034e-07,0.00021559222163915307,9.516251694168764e-07,0.0004947859739034479,1.177445922838707e-05,5.475976980449466e-06
17,2,son,Muslim,False,7.916296072837432e-05,1.5118199327273332e-05,5.649793328376294e-06,1.8925148246037342e-06,6.709224499600877e-06,2.840974294610978e-06,0.0004813151610312458,9.516251694168764e-07,0.00021625192716922701,0.05255296771760956,0.0005139611097568845,0.015984974964272536,2.234163601827719e-05,1.5118199327273332e-05,1.8925148246037342e-06,2.840974294610978e-06,0.00021625192716922701,9.516251694168764e-07,0.0004813151610312458,0.0005139611097568845,2.234163601827719e-05
18,0,child,Muslim,False,0.0005597594790089396,0.0007662823203240901,1.177445922838707e-05,5.225226840386988e-06,2.0027376671813928e-05,1.2339457598623173e-05,0.0046736065076274525,0.0002123029091656883,0.0002511935262300754,0.0007098506750714406,2.6119031909571944e-05,0.1532680622619554,0.0024770612917534712,0.0007662823203240901,5.225226840386988e-06,1.2339457598623173e-05,0.0002511935262300754,0.0002123029091656883,0.0046736065076274525,2.6119031909571944e-05,0.0024770612917534712
18,1,child,Muslim,False,2.737216731838081e-05,6.014151777699533e-06,3.7636447180974406e-06,1.1478768127080353e-06,3.6478537675800286e-06,1.8925148246037342e-06,0.0004780381783651428,1.3211958228877664e-06,0.00022001536555728952,0.01018417341183752,0.00018675659778932805,0.0005424428555526953,6.014151777699533e-06,6.014151777699533e-06,1.1478768127080353e-06,1.8925148246037342e-06,0.00022001536555728952,1.3211958228877664e-06,0.0004780381783651428,0.00018675659778932805,6.014151777699533e-06
18,2,child,Muslim,False,5.475976980449466e-06,1.3420013504783412e-06,1.3846004563753396e-06,1.5534977545950122e-07,2.2827997192887966e-06,5.955139348629957e-07,1.6346470245419304e-05,5.862814011886353e-07,3.5913010679499402e-06,0.00011160142598430911,7.722191834067996e-06,0.0004925498553819385,2.931153855960119e-06,1.3420013504783412e-06,1.5534977545950122e-07,5.955139348629957e-07,3.5913010679499402e-06,5.862814011886353e-07,1.6346470245419304e-05,7.722191834067996e-06,2.931153855960119e-06
19,0,daughter,Sikh,False,1.0229985472581487e-05,2.2827997192887966e-06,1.3007128466476034e-06,2.332074525844782e-07,2.01456908529364e-06,4.936988949458183e-07,1.5720345248929426e-05,6.144174602214718e-07,3.4268490542555014e-06,0.0007007652612809208,4.044814978420809e-05,0.0004883566612863065,3.6478537675800286e-06,2.2827997192887966e-06,2.332074525844782e-07,4.936988949458183e-07,3.4268490542555014e-06,6.144174602214718e-07,1.5720345248929426e-05,4.044814978420809e-05,3.6478537675800286e-06
19,1,daughter,Sikh,False,0.0005637679492065985,0.0007525626282895303,1.177445922838707e-05,4.683888424952456e-06,2.2693385749600554e-05,1.4653129390717958e-05,0.00470489286106564,4.400118457925303e-06,0.0002556957937118527,0.0001064962672055945,5.649793328376294e-06,0.12850654189500602,0.0035113396521894583,0.0007525626282895303,4.683888424952456e-06,1.4653129390717958e-05,0.0002556957937118527,4.400118457925303e-06,0.00470489286106564,5.649793328376294e-06,0.0035113396521894583
